BuyDate,SellDate,Name,Ticker,BuyPrice,SellPrice,Shares,PnL_Amount,PnL_Pct,HoldingDays,BuyRSI,SellRSI
2021-04-09,2021-06-08,넥스틴,348210.KQ,69990.7421875,58101.90234375,9228,-112141887.55007577,-17.342852298143434,60,28.221026473912886,50.47514092576751
2019-09-10,2019-11-11,쏠리드,050890.KQ,5927.837890625,4921.96044921875,56224,-57809439.79535699,-17.325331413423527,62,34.12365319222906,23.16710239034296
2007-12-12,2008-02-11,원익QnC,074600.KQ,3025.694580078125,2512.834716796875,18718,-9813002.121442184,-17.306857219400158,61,23.240444622484418,50.55416466354375
2005-07-18,2005-09-09,에프에스티,036810.KQ,2863.077392578125,2378.81787109375,10077,-4988571.858729895,-17.270811116378727,53,30.93813752476332,77.90932543943762
2016-01-15,2016-03-15,감성코퍼레이션,036620.KQ,1995.0,1660.0,122528,-41968688.77599999,-17.149363445070748,60,29.507765614509964,57.37933627446602
2025-02-14,2025-04-14,바이넥스,053030.KQ,19770.0,16460.0,95460,-323092436.3699999,-17.100135047022675,59,25.11838857924606,71.93780826992042
2020-09-07,2020-11-05,나노신소재,121600.KQ,39310.12890625,32733.90234375,11791,-79289110.13184685,-17.086742898720956,59,21.512968806694744,72.74578799439574
2022-06-14,2022-07-29,티에스이,131290.KQ,76828.4609375,64023.71484375,8601,-112628147.09356463,-17.02459176504555,45,17.740556842633666,79.72566121967668
2010-05-19,2010-07-13,원익QnC,074600.KQ,1902.082275390625,1585.068603515625,31917,-10347300.93826355,-17.024586259966348,55,30.220130822117255,70.46072280057257
2013-05-07,2013-07-03,감성코퍼레이션,036620.KQ,2195.0,1830.0,74705,-27886536.068749994,-16.98678638017305,57,21.852483265821533,85.4617505010779
2014-08-25,2014-10-21,포스코엠텍,009520.KQ,3418.82763671875,2852.6806640625,57040,-33029842.988966793,-16.91806287622052,57,22.438054370606892,80.71778706540657
2014-11-19,2015-01-15,네이처셀,007390.KQ,1395.0,1165.0,149080,-35074647.92000002,-16.846146644620344,57,28.717351577053492,78.02088667417584
2009-05-18,2009-06-25,케이엠더블유,032500.KQ,4135.0,3465.0,9794,-6715451.979999997,-16.563056475379785,38,22.850031347912406,71.86853638491665
2011-05-11,2011-06-29,ISC,095340.KQ,3148.997314453125,2640.77294921875,28786,-14973445.133700714,-16.499431197011948,49,32.40307462989429,79.65980624173507
2010-07-14,2010-09-13,케이엠더블유,032500.KQ,5125.0,4300.0,12145,-10255708.618749999,-16.457927042437777,61,33.64111418986154,39.71322300628548
2024-06-26,2024-08-01,피엔티,137400.KQ,67478.4296875,56662.03515625,23326,-258276671.65543413,-16.390069332866368,36,19.749594648020164,75.09913500253366
2023-11-03,2024-01-02,현대바이오,048410.KQ,15600.0,13100.0,51391,-131520104.15499997,-16.386315993018282,60,25.04404013777942,51.63941481461555
2014-08-13,2014-10-13,쏠리드,050890.KQ,7342.23876953125,6195.3076171875,26603,-31255597.23138562,-15.983413388326895,61,30.723772791270747,28.92115994834866
2020-04-13,2020-06-12,RFHIC,218410.KQ,38987.7265625,32952.171875,7559,-46746291.563351184,-15.84366878983261,60,33.7137419994872,16.170026358584266
2025-03-05,2025-04-23,이녹스첨단소재,272290.KQ,27200.0,23000.0,65254,-280835597.41999984,-15.804361748694875,49,15.50843575930459,74.26823608115032
2025-10-29,2025-12-29,티씨케이,064760.KQ,167268.84375,141900.0,18614,-484116409.9486966,-15.530873698959786,61,30.043084659551766,45.985369720613974
2025-09-16,2025-11-17,성광벤드,014620.KQ,32650.0,27700.0,90279,-458148094.89750004,-15.525185852502396,62,32.245628143169526,30.431365235194278
2022-01-04,2022-03-07,오스코텍,039200.KQ,34050.0,28900.0,25058,-132311063.66499996,-15.489360510009668,62,24.413889232626715,33.935971300819006
2017-05-17,2017-07-17,데브시스터즈,194480.KQ,14672.3486328125,12456.7255859375,14388,-32685722.22173673,-15.465318443080514,61,18.260248739035504,23.610854669288955
2018-05-10,2018-07-09,위메이드,112040.KQ,23232.345703125,19785.7890625,14941,-52825385.760606945,-15.200952372103336,60,25.007837658360174,51.04886324983727
2013-12-19,2014-02-17,티에스이,131290.KQ,8855.3642578125,7544.4765625,15105,-20313754.809577867,-15.169242516069515,60,32.786314586436106,52.25962930924156
2022-05-24,2022-07-21,코미코,183300.KQ,55983.80078125,47697.0390625,12266,-104278034.56322074,-15.168000881130167,58,31.908748187631886,71.37541493870715
2013-01-02,2013-02-01,포스코엠텍,009520.KQ,10017.1640625,8536.365234375,13995,-21261317.601405755,-15.148629146205932,30,31.995527693617902,77.54318079700394
2012-06-19,2012-07-30,위메이드맥스,101730.KQ,21000.0,17900.0,5769,-18348506.41499999,-15.128007553218554,41,29.567109310012356,70.46675631057734
2024-05-21,2024-07-03,필옵틱스,161580.KQ,26500.0,22650.0,50082,-197915174.44499993,-14.895408016629927,43,23.145541239700236,74.28747461851754
2018-02-27,2018-04-17,감성코퍼레이션,036620.KQ,2005.0,1715.0,169123,-50349270.08399999,-14.831223394841567,49,25.74470589361445,71.32562952696375
2006-06-09,2006-08-08,솔브레인홀딩스,036830.KQ,23654.130859375,20241.728515625,1521,-5328619.74541406,-14.793787253485934,60,27.833331204293714,30.125733783679536
2017-08-23,2017-10-20,코나아이,052400.KQ,11609.9638671875,9951.3974609375,20268,-34521770.29145977,-14.653863540488619,58,28.924179592988622,70.07728651859031
2019-12-17,2020-02-17,제룡전기,033100.KQ,5983.90185546875,5141.00732421875,59235,-51295744.29084158,-14.455041051090332,62,33.96556322595386,36.299198843964426
2008-02-11,2008-04-11,LS마린솔루션,060370.KQ,638.5167236328125,549.1093139648438,85583,-7862629.875499956,-14.37172498308622,60,34.89790016791153,51.784040721807024
2013-06-19,2013-08-08,위메이드맥스,101730.KQ,48700.0,41900.0,3000,-20963970.0,-14.332572982548509,50,31.136324281919244,70.21083194940493
2018-07-11,2018-08-31,하나머티리얼즈,166090.KQ,21801.7421875,18759.640625,13888,-43417588.23517501,-14.323054233316434,51,32.584392362704605,70.92906763696149
2013-10-24,2013-12-23,바이넥스,053030.KQ,6550.0,5640.0,21752,-20344612.972000003,-14.262964003609591,60,30.628834082544344,51.06226889090163
2011-07-20,2011-08-31,성광벤드,014620.KQ,20103.341796875,17312.423828125,4691,-13456466.31179063,-14.252734239731444,42,33.97601262470948,71.09831190294929
2022-09-27,2022-11-28,레이크머티리얼즈,281740.KQ,5690.72216796875,4903.3896484375,92628,-74965927.06958115,-14.205453222795253,62,12.645168859183897,43.3590110776911
2016-07-08,2016-09-06,JYP Ent.,035900.KQ,5654.71044921875,4885.36279296875,47882,-37886128.1140981,-13.97649964552773,60,30.610205848622996,54.181020430652396
2015-08-03,2015-09-17,씨젠,096530.KQ,22114.794921875,19159.06640625,11850,-36041912.32923341,-13.73749057655104,45,22.700658869131175,70.27189794167401
2021-11-19,2021-12-28,와이지엔터테인먼트,122870.KQ,64919.75390625,56250.64453125,12806,-114241770.50473356,-13.725728719537269,39,23.776047394093894,79.09825202377517
2006-01-13,2006-02-16,쏠리드,050890.KQ,8166.62890625,7077.74609375,5617,-6294237.9599609375,-13.705559225242045,34,34.50991622323001,71.36470715353911
2006-01-11,2006-02-21,성광벤드,014620.KQ,3038.210693359375,2633.67822265625,15039,-6261074.068504505,-13.68714419281433,41,22.8438915172471,70.55499997633251
2011-04-07,2011-06-07,에스에프에이,056190.KQ,21109.294921875,18301.17578125,4116,-11895419.183869928,-13.675131319205583,61,33.11708253474106,26.8269153127506
2022-08-24,2022-10-24,신성델타테크,065350.KQ,10803.693359375,9369.748046875,56798,-83827274.55224878,-13.64523131009118,61,22.515740607010812,67.29129675064748
2015-01-27,2015-03-30,코나아이,052400.KQ,32398.111328125,28119.1171875,6690,-29468293.886334956,-13.580320811478911,62,33.44012922377192,53.18108265587727
2023-04-05,2023-05-19,미코,059090.KQ,10260.0,8910.0,58235,-80938817.39249998,-13.530886848545224,44,28.36893639822982,71.23413470765408
