SMA,Buy,Sell,Hold,Return,MDD,WinRate,Trades
60,35,75,20,618.9661062249004,-54.87404469296324,62.87238772787905,2249
60,10,80,7,618.2427081724003,-51.20011333236788,56.57414170927685,2738
50,20,70,20,618.2265365124505,-49.73314041203052,62.591389114541016,2462
30,20,50,20,618.2179913139996,-47.5846377236578,63.79553798362044,3541
30,15,50,15,617.9441496328506,-48.18327986010871,63.40057636887608,3470
60,15,80,40,617.8402030173997,-51.72209608892104,62.32731137088204,1882
150,5,70,30,617.80193420485,-52.7225605386055,62.918454935622314,2330
150,15,80,20,617.7872038023996,-59.29766600021947,62.129870129870135,1925
200,5,80,40,617.7755053996498,-56.515277943353446,62.19646799116998,1812
60,15,50,20,617.722742773501,-46.601476642523984,62.995337995338,3432
50,20,50,20,617.4014548343506,-54.08566847294849,63.06023408506994,3503
150,5,75,30,617.0951330653003,-59.25232780202953,62.51221896383187,2046
150,25,55,30,616.7278888776008,-44.558412324163186,63.65598027127004,3244
150,20,75,20,616.5673076462501,-58.97571811023267,62.7205199628598,2154
150,25,55,20,616.5513242198004,-45.15244430892057,63.54679802955665,3248
150,35,55,15,615.6826533416497,-44.56627281896523,63.56821589205397,3335
100,5,70,30,615.3819252370001,-58.28275376874809,62.52136752136752,2340
20,20,55,20,615.2445334624999,-53.52711724957905,63.70235934664247,3306
150,10,70,20,614.5389988565496,-53.645084348899886,62.70406027626622,2389
100,20,80,20,614.2834762596999,-52.710697051453096,62.417804754678805,1977
100,35,65,30,614.1703874614493,-52.69314575432844,62.697841726618705,2780
150,20,75,30,613.8850533864498,-53.620898040048004,62.505910165484636,2115
120,30,70,50,613.8780427792502,-45.02428165134529,62.99019607843137,2448
200,5,65,30,612.6337328803,-50.518162613101936,62.251392203659506,2514
60,5,70,20,612.2434019689001,-59.87365242295126,62.52107925801012,2372
20,35,60,20,611.5037165273486,-57.337614305625394,63.39848675914249,3172
200,5,65,20,611.0689418234501,-51.91134508420908,62.07442596991291,2526
60,35,70,20,610.5597738313994,-54.628652050456274,62.86167261196988,2523
100,15,75,20,610.0896213266503,-59.07318903865975,62.857142857142854,2170
100,15,65,40,609.0317574775503,-52.92306057336291,62.312312312312315,2664
150,20,75,50,608.6119956234005,-51.57070140818411,62.39316239316239,2106
120,30,70,20,608.4320861724498,-46.380631652203604,62.86749899315345,2483
30,15,80,40,608.3966251043497,-58.16207807053464,62.057877813504824,1866
60,20,55,30,607.932037859549,-47.99994615634747,63.28842620943049,3266
60,15,50,40,607.8878628255504,-46.98552266607553,62.93255131964809,3410
150,30,60,10,607.5850575594,-59.034912692747,63.809821707851114,3197
100,20,80,40,607.5556522280502,-55.67940438556186,62.70384008416623,1901
120,30,80,30,607.4028683574501,-59.065447544495406,62.506610259122155,1891
50,25,65,30,607.3851020780497,-49.53567253756911,62.06769683590876,2718
60,25,55,20,607.1285566321503,-49.305983714640945,63.023185787413425,3321
100,15,65,20,606.7067610987002,-55.756697960484814,62.23463687150838,2685
150,20,75,40,605.3362714250497,-51.56959648013276,62.411010915994304,2107
60,20,55,50,605.3223832891496,-49.02574620532248,63.298525798525795,3256
120,30,70,40,605.2657536996006,-45.030690143487696,62.92364230298081,2449
100,30,80,40,604.57095627545,-56.115554314237095,63.199163617354934,1913
50,25,65,10,604.5004239487,-56.26428006141359,61.78915862986365,3007
100,10,50,20,604.2316732104509,-46.218309310862494,63.61202023207378,3361
120,30,80,50,603.1679077945499,-58.35873577765691,62.386302835741034,1869
60,10,75,20,603.1208980737002,-56.166625780884374,62.92705447830102,2166
100,5,80,50,602.4143412757497,-55.489009016648325,62.75149537792279,1839
120,25,70,20,602.3774213573,-46.10250538973035,62.68717118575475,2471
50,25,65,20,601.8679844507998,-51.6794676836144,61.91520467836257,2736
200,20,80,40,601.8115854301996,-58.6710462184102,62.02259279182356,1859
60,30,70,20,601.6708410118495,-51.951574143576686,63.027888446215144,2510
120,20,80,40,601.4207010657497,-58.12979729452,62.133333333333326,1875
150,15,70,50,601.1857460598998,-51.49524908527814,62.88100208768267,2395
100,15,50,30,600.9279167171508,-47.09744012820655,63.51430239346176,3426
50,25,70,30,600.7740170900497,-49.719708663501365,62.52039151712887,2452
50,30,70,20,600.4370806590503,-51.80233009371163,63.002787733970536,2511
30,25,80,40,600.4234258773998,-58.82189651882286,62.80519480519481,1925
200,30,80,30,599.8831692469505,-59.24068239432319,62.73784355179705,1892
30,10,55,20,599.6677895509995,-52.05390755444829,63.70015948963318,3135
60,30,75,20,599.60063170745,-55.683347813342664,62.890276538804635,2242
20,30,60,20,599.1791795636503,-57.648046661635135,63.32588573252473,3133
60,30,50,15,598.9619680276992,-51.59327607824689,62.88233673188206,3629
100,20,50,30,598.8143693421995,-46.29015378918277,63.521651849727554,3487
30,20,80,15,598.4752345233998,-46.97255501179548,61.368015414258196,2076
50,20,50,40,598.4440915084002,-53.41803645147131,63.02352266207688,3486
60,35,80,20,596.99426534885,-46.83138352392431,62.320987654320994,2025
150,35,60,50,596.9785064060002,-55.64520722804714,63.60026472534746,3022
100,35,65,40,595.52016367905,-52.67761562795684,62.61715933669792,2774
120,35,80,20,595.0672976545502,-68.03235932293238,61.76470588235294,1972
150,20,70,30,594.7253798431005,-52.79577249086197,62.93706293706294,2431
50,25,70,7,594.2238808064501,-52.426981020656726,59.7541758588087,3173
200,35,80,50,594.0697401437495,-62.363717124167515,62.39361702127659,1880
100,15,50,50,593.8639446758008,-46.51441870614958,63.48741954359275,3418
120,20,70,50,593.6559061905502,-44.95869173107671,62.88191577208918,2422
30,30,80,30,593.5525685798501,-58.15090182295015,62.21294363256785,1916
30,20,50,7,593.1681054419,-46.955685266626396,62.950566426364574,3884
30,20,50,15,593.116252080049,-46.7188243778868,63.74088614694335,3566
60,20,80,7,592.0254291127997,-47.47446543184692,56.307911617961516,2806
30,20,60,50,591.6489342250997,-49.84435415891236,63.028878441907324,2978
150,15,70,40,591.4454732034998,-51.495262984757574,62.88100208768267,2395
150,35,55,40,591.3755051401989,-44.01005573984152,63.56214091321439,3307
150,35,60,30,591.1246309703495,-55.64776147851995,63.570247933884296,3025
60,30,80,15,590.9917916406995,-45.871013297491544,61.87766714082503,2109
50,30,65,20,590.8987678437,-50.46492343962156,62.27501799856011,2778
150,5,75,50,590.7150833242503,-58.792600664475195,62.43256498283473,2039
60,25,55,30,590.6607090369994,-49.88092320363165,62.98309178743962,3312
100,10,70,30,590.1284841554501,-57.17580585853065,62.70042194092827,2370
100,5,65,20,589.8942817682998,-57.28184963231692,62.16634429400387,2585
60,10,80,10,589.3988827890997,-53.913292180889094,60.43863348797976,2371
200,35,60,10,589.3418990816,-63.15843004868906,63.04623179227359,3158
50,30,65,40,588.8393032373003,-48.69916744592426,62.32201533406353,2739
20,10,80,20,588.3557959208499,-61.043845320863966,61.223431829963715,1929
150,35,65,20,588.3348848931505,-56.598126468075925,63.31403762662807,2764
150,5,75,40,588.073479170351,-58.79626190788243,62.450980392156865,2040
200,10,70,50,587.9725982858499,-50.77925806353147,62.365591397849464,2325
50,25,75,40,587.8488874896501,-53.1013576256804,63.58167515039334,2161
50,5,80,15,587.4527813219001,-44.99206063195523,61.741293532338304,2010
100,15,50,40,587.2758155141493,-47.06770294384335,63.47953216374269,3420
60,30,50,10,587.2289827907499,-50.42642370784751,62.82051282051282,3744
60,25,55,50,587.0524502853,-50.97240311664501,62.961841308298006,3302
150,35,60,40,586.9039910946002,-55.64758498349004,63.54614621237181,3023
150,15,70,30,586.8923950398504,-51.5043796571939,62.90120883701542,2399
120,20,70,40,585.3196480493505,-44.955436719291185,62.81469252992159,2423
50,25,80,20,585.1486542798998,-46.96320474070387,61.60804020100502,1990
200,10,70,40,584.4593722032497,-50.7875636628753,62.311989686291355,2327
200,30,60,20,584.2570294131498,-59.63072667993157,63.16858496953284,2954
30,20,50,50,584.2235659082,-47.5846377236578,63.757816941444,3518
150,25,55,15,584.1582933891003,-45.32733733075384,63.566840012236156,3269
100,30,80,30,584.00302185765,-55.59220465482411,63.23148627654065,1931
150,10,70,50,583.4323532377504,-52.222069183479235,62.944162436548226,2364
150,30,65,20,583.1259172931009,-58.72118497728523,63.352685050798264,2756
20,25,60,50,582.2755597468494,-55.79755084547866,63.297350343473994,3057
200,25,60,10,582.0999124831991,-63.12336304919216,63.09677419354839,3100
200,25,60,15,581.6021585093496,-57.237046847412756,63.15077755240027,2958
200,25,80,40,579.3709038362999,-60.10120204971281,62.07446808510638,1880
150,10,70,30,579.0945161522002,-51.97555865564577,62.99112801013942,2367
100,15,50,7,578.064430312999,-50.4897013973196,63.25396825396825,3780
100,20,50,50,577.8549231698488,-45.706212317091435,63.474259419039406,3477
100,20,50,40,577.6823650600991,-46.26185759758717,63.47701149425288,3480
30,10,55,30,576.4779547340504,-52.05745025880471,63.72360844529751,3126
100,5,80,40,576.3926321059502,-56.151931580068634,62.561041779707,1843
60,15,50,10,576.3779374735011,-49.395213064880224,62.858750703432754,3554
150,10,70,40,576.2866246017996,-52.228148888964874,62.944162436548226,2364
150,20,70,50,576.1795383145999,-52.800902737358214,62.855963681386704,2423
50,35,70,20,575.9988941618004,-51.787659306411726,62.851485148514854,2525
150,30,75,10,575.9220070411501,-55.728891091748366,61.770543866613735,2519
150,20,70,40,575.5673533454494,-52.795524012719575,62.84536082474227,2425
50,25,65,50,575.1230018868501,-49.53567253756911,62.103321033210335,2710
50,15,50,10,574.7581089672001,-56.35024847728606,62.94943820224719,3560
50,15,75,20,574.2922188354502,-56.24824722258973,62.701705855232824,2169
150,15,75,10,574.2828820702498,-48.6604309543239,61.61369193154034,2454
120,25,70,50,574.2301970308504,-45.893993829082106,62.67432321575062,2438
60,15,75,20,573.7754519617996,-54.8205107582131,62.477064220183486,2180
50,25,80,40,573.7567167129998,-49.01884305929386,61.904761904761905,1911
200,5,75,40,573.039571357,-52.50401750193902,62.338949454905844,2018
30,10,55,40,572.7952191783502,-52.06209624231464,63.761614867029806,3121
150,20,80,20,571.5374287667491,-61.1061428434476,62.120432321152855,1943
150,20,75,10,570.8521756638492,-54.502871284304724,61.43261837312829,2471
100,20,80,30,570.6488328720998,-57.10357633740348,62.62415054887611,1913
30,10,50,15,569.8260094658498,-51.23093325672276,63.60381861575179,3352
30,15,70,15,569.57765707465,-45.80652809226281,61.88394276629571,2516
30,20,50,10,569.3349712707002,-50.09591459959536,63.61406377759607,3669
150,35,55,50,569.1664508580492,-44.01795182142962,63.529055690072646,3304
30,15,70,20,568.3339971034505,-49.06330211908363,62.147815434871376,2449
100,10,50,30,568.2347371474486,-44.84606295617781,63.60381861575179,3352
50,25,50,7,567.6547300630502,-55.65430068999731,62.17735752619473,3913
50,35,65,50,567.6479410080493,-48.186572531737,62.66280752532561,2764
30,20,70,20,567.5612949969997,-51.15153375782637,62.27858293075684,2484
100,5,80,20,566.9261433843499,-58.81468101158481,62.77372262773723,1918
200,5,65,15,566.8269265063005,-53.65487982348647,62.383177570093466,2568
150,25,60,20,566.7048317945997,-55.08175372832239,63.295378432685865,2986
120,25,70,40,566.1342249635501,-45.892627082865815,62.60762607626076,2439
50,30,80,10,565.2818518896495,-55.91522215277184,60.35478547854785,2424
120,30,70,30,565.2668527868004,-45.02615355613372,62.84665579119086,2452
150,15,60,20,565.2028894676994,-46.25171765108817,63.52093342484557,2914
50,25,70,40,565.09936412715,-48.156738738884954,62.3461853978671,2438
150,15,50,20,565.0789152978001,-38.49775590513704,63.76037959667853,3372
150,30,55,20,565.0284268218998,-44.499490263263034,63.597690671528404,3291
50,15,55,10,565.0037747289007,-58.54948682758423,62.708333333333336,3360
60,15,50,15,564.7007168501002,-48.68287529178171,62.815674891146585,3445
60,30,55,20,564.0951372746507,-55.41526835622401,63.16257032869411,3377
100,25,50,20,563.9754925195496,-50.84896559959754,63.53606789250353,3535
100,10,50,50,563.9634344753491,-44.84971020752,63.58744394618834,3345
100,15,60,20,563.9108063037503,-50.89135770661971,62.55102040816326,2940
200,30,70,20,563.0965618531,-58.74805123524075,62.28105906313645,2455
60,15,50,30,562.5859259659005,-47.545350079448184,62.93153891164424,3418
30,20,60,40,562.5009429280001,-49.84435415891236,62.995298858294156,2978
50,30,65,30,561.7841711190997,-48.703968256336196,62.227074235807855,2748
100,35,70,15,561.74621331335,-57.758350161210906,62.641215426567975,2567
120,20,80,50,561.4133664134001,-57.490348339683905,62.17811158798283,1864
30,20,50,30,561.3043572322998,-47.5846377236578,63.726602382302886,3526
30,20,50,40,559.2030879307503,-47.5846377236578,63.70349332575973,3521
30,25,80,10,558.8541507480998,-56.2015308219219,59.514003294892916,2428
50,30,55,15,558.6777951375495,-59.184100777887494,63.09489051094891,3425
60,15,80,15,558.1461599051498,-46.95888762071627,60.897123354461236,2051
30,25,55,15,557.9199750151505,-54.61354848709456,63.76684241359109,3414
200,5,75,50,557.8609278445508,-52.515962947041594,62.28287841191067,2015
50,20,65,40,557.2866197469996,-53.40933419950442,62.07928197456993,2674
30,15,80,50,556.5864848975505,-57.924536233132315,62.035541195476576,1857
100,10,70,15,556.4877764259002,-57.041462686483534,62.26030191758466,2451
60,30,80,20,556.2612372871495,-46.21495254348341,62.40079365079365,2016
60,30,55,40,556.1258865506998,-55.86124254934164,63.1328171530673,3358
150,30,65,50,555.6479671225003,-59.01281530455046,63.15209404849376,2722
200,25,80,10,555.50571874615,-59.37659575265065,59.99131190269331,2302
150,25,55,40,555.17818988815,-44.55937634412107,63.62233878432583,3241
100,10,50,40,554.8849190625994,-44.854354095517806,63.56843992827257,3346
20,30,80,40,554.8433271357001,-58.37414223308378,62.32841891204881,1967
60,15,80,10,554.7970464784505,-52.262934005290695,59.86537652503156,2377
60,20,50,7,553.5809730735507,-45.93906220302973,62.616822429906534,3852
30,15,80,15,551.9345422064006,-46.67433868429672,61.051606621226874,2054
50,20,80,40,551.8499332513003,-47.183214779061636,61.56677181913774,1902
200,35,70,20,551.5769839353998,-58.74310089956927,62.04379562043796,2466
150,25,70,15,551.33217600495,-58.36734753095752,62.648691514670894,2522
150,30,65,30,550.7530261701506,-59.01341514954566,63.13279530447542,2726
150,30,65,40,550.5212674895499,-59.01347854307001,63.10572687224669,2724
50,35,55,15,550.347765299299,-59.09677741118627,62.98326601269475,3466
100,5,70,15,550.2232749766997,-56.444777485078845,62.03473945409429,2418
60,15,50,50,550.1500005845998,-47.89504358308708,62.925969447708574,3404
200,15,70,15,550.1228626439499,-48.50010053096527,61.96895424836602,2448
50,25,60,15,549.7444734410001,-56.918284231323526,62.05094709340301,3062
30,15,55,30,549.7081938878001,-46.920762880489654,63.588472265261856,3227
60,20,55,15,549.6202775170002,-53.31110338734604,63.258495145631066,3296
50,10,50,10,549.5865088598503,-52.39550282499621,62.911611785095324,3462
30,15,50,50,549.1680377173001,-49.50835854047047,63.283756197142026,3429
150,30,75,15,549.1194623331997,-56.70291013418856,62.70437472381795,2263
50,10,50,50,548.8558894036497,-51.50943970729867,63.20216281165515,3329
20,25,60,40,548.8541066703003,-54.89356611488474,63.303950375448906,3063
200,30,60,10,548.5857832318495,-63.48046214704015,63.12599681020734,3135
60,35,55,20,548.5362723366003,-53.91169458950098,63.13012895662368,3412
50,15,80,7,548.2933712092496,-57.670562290494054,55.803893294881036,2774
200,10,70,20,548.2462035167498,-55.848159973742064,62.107051826677996,2354
200,15,80,50,547.8663617153998,-59.14190161443097,61.93583469276781,1839
30,20,60,30,547.7532697924997,-49.84435415891236,62.94433266264252,2982
30,25,60,10,547.3459895301999,-54.4578372501291,63.04014710389212,3263
50,30,55,10,547.0189042118503,-59.363097538740064,63.07779030439684,3548
150,20,75,15,546.9973895487498,-53.01619471359611,62.52244165170556,2228
50,35,50,30,546.9566676280997,-58.38985466459007,63.09458720612356,3658
60,25,75,10,546.7376889366503,-51.09697559050168,61.12193221659524,2567
60,15,55,40,546.6585763007008,-50.6206661817436,62.90977208866687,3203
50,15,50,15,546.650570225601,-57.97649716765901,62.99303944315545,3448
30,25,60,7,545.9940915844007,-49.75431967131006,61.767180925666196,3565
150,5,75,20,545.7033676212494,-61.28847767851667,62.254196642685855,2085
200,25,60,30,544.7484273921003,-57.011262795314884,62.9858961128311,2907
200,25,80,15,544.1404510865998,-55.91631752323764,61.31566028473245,2037
50,35,55,20,543.9562900121496,-56.21720239828326,62.96081277213352,3445
150,25,55,50,543.6392641172491,-44.562402897876964,63.58863495985177,3238
100,20,50,10,543.5560308192496,-51.3363353403217,63.6639955788892,3619
60,30,55,30,543.4175667767998,-55.88481707147056,63.13912009512486,3364
20,20,60,20,543.2276168502506,-61.52724687326865,63.07232913072329,3014
50,25,70,50,543.0985475910005,-48.156738738884954,62.330734509643,2437
