SMA,Buy,Sell,Hold,MaxPos,Return,MDD,WinRate,Trades
100,10,70,30,5,590.1284841554501,-57.17580585853065,62.70042194092827,2370
200,20,80,15,10,589.9906409381997,-39.38581678400777,61.06949108757427,3871
60,10,80,30,3,589.8749559653503,-55.55999160777616,62.247585601404744,1139
60,10,80,10,5,589.3988827890997,-53.913292180889094,60.43863348797976,2371
200,10,70,50,5,587.9725982858499,-50.77925806353147,62.365591397849464,2325
50,25,70,15,3,587.478106718799,-66.24042882699663,62.57161043921069,1571
50,5,80,15,5,587.4527813219001,-44.99206063195523,61.741293532338304,2010
200,30,70,30,10,587.0144841280998,-49.689156707744885,62.3926116838488,4656
50,25,80,20,5,585.1486542798998,-46.96320474070387,61.60804020100502,1990
200,30,60,20,5,584.2570294131498,-59.63072667993157,63.16858496953284,2954
100,30,80,30,5,584.00302185765,-55.59220465482411,63.23148627654065,1931
200,5,70,50,3,582.2399158722501,-63.71461822788815,62.15450035435861,1411
200,25,60,10,5,582.0999124831991,-63.12336304919216,63.09677419354839,3100
200,25,60,15,5,581.6021585093496,-57.237046847412756,63.15077755240027,2958
50,30,80,30,10,581.3206558347496,-42.0651278786335,61.93001060445387,3772
120,5,70,10,3,580.9821010171497,-62.8433559856268,62.22222222222222,1620
30,15,60,30,3,579.7784870463502,-63.96567868036237,62.69315673289183,1812
50,30,70,10,3,578.3344121986994,-69.53436234455063,61.65105386416862,1708
50,10,80,15,10,578.1536339844495,-40.703896696040864,60.69587628865979,3880
60,20,70,10,3,576.8703920608499,-61.272800218153854,62.157330154946365,1678
200,5,70,30,3,576.7762081296,-63.8619696817915,62.20806794055201,1413
200,25,80,50,10,576.3380110798499,-41.702647719914474,61.54708520179371,3568
50,20,80,50,10,574.6180397111498,-40.9993905758948,61.93866374589266,3652
120,25,70,50,5,574.2301970308504,-45.893993829082106,62.67432321575062,2438
200,25,70,20,10,573.5888852679,-56.41650817533665,62.10844674875783,4629
60,20,80,20,10,571.4265310658011,-45.68715184679905,61.61087866108787,3824
100,20,80,30,5,570.6488328720998,-57.10357633740348,62.62415054887611,1913
30,15,70,15,5,569.57765707465,-45.80652809226281,61.88394276629571,2516
30,15,70,20,5,568.3339971034505,-49.06330211908363,62.147815434871376,2449
30,20,70,20,5,567.5612949969997,-51.15153375782637,62.27858293075684,2484
100,5,80,20,5,566.9261433843499,-58.81468101158481,62.77372262773723,1918
100,25,80,10,10,565.4940204753503,-46.28459457638362,59.891067538126364,4590
50,30,80,10,5,565.2818518896495,-55.91522215277184,60.35478547854785,2424
120,30,70,30,5,565.2668527868004,-45.02615355613372,62.84665579119086,2452
60,10,80,30,10,564.7231103055499,-44.72439476299692,61.43135616819827,3591
100,15,80,15,10,564.3714236756001,-44.46839771017147,60.89841755997958,3918
100,15,60,20,5,563.9108063037503,-50.89135770661971,62.55102040816326,2940
120,10,70,15,3,563.4812418222501,-58.191383246043415,63.009198423127465,1522
200,30,70,20,5,563.0965618531,-58.74805123524075,62.28105906313645,2455
200,20,70,30,10,562.7628055667998,-52.61626875656143,62.21534379836392,4523
100,15,70,30,10,562.264463235699,-46.7165187895472,62.109461555506314,4513
120,5,80,15,3,562.1801977924001,-65.11156437133475,62.65256305939788,1229
50,20,80,50,3,561.6341518548501,-59.10529324788658,62.27233304423244,1153
120,20,80,50,5,561.4133664134001,-57.490348339683905,62.17811158798283,1864
200,15,70,50,10,561.2874535322001,-49.742718845281814,62.51694532309082,4426
100,25,70,50,10,559.9791428026004,-47.08074784082116,62.46534442311794,4689
60,5,80,30,10,559.8857844346,-36.706990489206014,61.67852062588904,3515
30,25,80,10,5,558.8541507480998,-56.2015308219219,59.514003294892916,2428
60,15,80,15,5,558.1461599051498,-46.95888762071627,60.897123354461236,2051
60,25,70,20,3,558.1452169445994,-61.11837039129103,63.24110671936759,1518
30,30,80,10,3,557.4729520814498,-69.91063707906285,59.76933514246947,1474
120,20,80,20,10,557.3583665531005,-39.39609271029465,61.474530831099194,3730
200,30,70,50,10,557.0254221102,-50.021975786878926,62.38413451174822,4639
30,15,80,50,5,556.5864848975505,-57.924536233132315,62.035541195476576,1857
100,10,70,15,5,556.4877764259002,-57.041462686483534,62.26030191758466,2451
60,30,80,20,5,556.2612372871495,-46.21495254348341,62.40079365079365,2016
200,25,80,10,5,555.50571874615,-59.37659575265065,59.99131190269331,2302
60,15,80,10,5,554.7970464784505,-52.262934005290695,59.86537652503156,2377
30,15,80,10,10,553.7797206727003,-42.436471643416326,58.97091722595078,4470
30,20,80,20,20,553.3216920844505,-30.302720541008544,61.28385155466399,6979
30,15,80,15,5,551.9345422064006,-46.67433868429672,61.051606621226874,2054
200,5,80,15,3,551.8408927108997,-65.66998138153235,61.94837635303914,1201
100,25,70,15,3,551.3671372163994,-62.42300812303924,62.20218931101095,1553
100,5,70,15,5,550.2232749766997,-56.444777485078845,62.03473945409429,2418
200,15,70,15,5,550.1228626439499,-48.50010053096527,61.96895424836602,2448
50,25,60,15,5,549.7444734410001,-56.918284231323526,62.05094709340301,3062
100,15,70,50,10,548.8443812846995,-47.17482740360465,62.05823516336964,4499
200,5,70,10,3,548.7581182818492,-65.58189183780888,62.0293554562859,1567
120,15,80,20,10,548.7453583872498,-35.66875409562245,61.07637945093776,3679
200,30,60,10,5,548.5857832318495,-63.48046214704015,63.12599681020734,3135
200,10,70,20,5,548.2462035167498,-55.848159973742064,62.107051826677996,2354
200,15,80,50,5,547.8663617153998,-59.14190161443097,61.93583469276781,1839
30,20,60,30,5,547.7532697924997,-49.84435415891236,62.94433266264252,2982
100,25,70,20,10,547.5504025087498,-49.8848004289192,62.55265374894693,4748
30,25,60,10,5,547.3459895301999,-54.4578372501291,63.04014710389212,3263
50,30,70,50,3,546.4678487678503,-61.920978191311605,62.7230667547918,1513
120,10,80,15,3,546.0489745752997,-66.7198279044266,62.52019386106623,1238
200,25,60,30,5,544.7484273921003,-57.011262795314884,62.9858961128311,2907
120,10,80,20,10,544.1565303323999,-36.73782988449614,61.26526082130965,3604
200,25,80,15,5,544.1404510865998,-55.91631752323764,61.31566028473245,2037
50,10,80,50,10,543.6554848649494,-42.178907819852654,61.486103233125355,3526
50,25,70,50,5,543.0985475910005,-48.156738738884954,62.330734509643,2437
60,10,80,50,10,543.0977187604498,-44.658729221686,61.493123772102166,3563
200,30,80,50,5,542.2533988181501,-61.96845279786359,62.579957356076754,1876
120,20,70,20,5,542.0992135984997,-49.608700187562896,62.87229702162382,2451
100,30,70,20,3,541.6173019748502,-62.99143302384485,62.450592885375485,1518
200,20,60,10,5,541.4989619272001,-58.54417636837375,63.030698889614634,3062
50,20,80,30,10,540.8557151854501,-43.66487762830477,61.81423139598044,3682
120,20,80,15,5,539.6050512119002,-56.10240116448618,61.274746499275714,2071
50,25,60,20,5,538.9880028179,-57.8260288413186,62.11920529801325,3020
50,10,80,30,10,538.5447177281,-44.05264275645702,61.38085882683132,3563
200,30,60,15,5,538.370214283651,-58.285170444011705,63.268716577540104,2992
120,20,70,30,5,538.12116308775,-49.05168278460469,62.87128712871287,2424
100,20,80,15,10,537.7873999793499,-37.893101794124526,60.909090909090914,3960
200,10,70,30,5,537.2614390085998,-49.948599742708375,62.27956989247312,2325
30,20,60,15,5,536.7330024686512,-50.42284818783133,62.77997364953887,3036
60,20,80,30,5,536.6951135751503,-51.18867847753323,62.284820031298906,1917
200,20,70,50,10,535.4124077348002,-52.83110234953018,62.189716312056746,4512
60,25,80,20,10,535.3659361206998,-46.483288362340225,61.554350632584566,3873
50,15,70,30,5,535.0335785203005,-55.26329398858271,62.33711643547709,2379
120,15,80,15,5,534.8894708335006,-55.236468623083276,61.189663578742085,2051
200,20,80,10,5,534.8190170709495,-55.48510550061081,59.929701230228474,2276
60,10,70,30,5,534.2602886935504,-57.955109372679736,62.8486897717667,2366
30,15,80,30,5,533.4088519677493,-56.73024596698664,61.833688699360344,1876
120,25,80,30,10,533.2286771830001,-43.01988451817468,62.184189079054605,3681
50,30,80,15,10,533.1046892436502,-40.30924747519588,60.99756690997567,4110
50,10,70,10,3,532.7812014438491,-62.78816937916329,61.19854721549637,1652
120,20,70,30,10,532.6411651855996,-43.82180040699093,62.20095693779905,4598
30,25,70,20,5,532.3041439183497,-51.17670906157888,62.132060461416074,2514
100,5,80,15,10,532.0778011958503,-51.36111146059288,61.34006913055039,3761
100,30,70,15,3,531.1658984742995,-61.5187231325931,62.419974391805376,1562
200,25,70,15,10,530.7689554183,-52.82219503329733,62.18258132214061,4765
200,25,60,50,5,530.6022593897495,-57.00923324270888,62.952742324939635,2899
50,25,80,15,10,529.4826543195497,-43.47418852081263,60.902624478783416,4077
120,20,70,50,10,528.8116084565002,-43.455837168195345,62.16510564147245,4591
50,25,70,30,10,528.50393086615,-45.1189103864863,62.091503267973856,4743
60,20,70,50,3,528.0146999154497,-55.142521968693735,63.23628977657414,1477
60,15,70,20,5,527.7617649931502,-57.745722095394235,62.422744128553774,2427
30,25,80,20,20,527.6557022863497,-33.75691609533874,61.074759849645,7183
200,15,70,30,10,527.3181936592008,-49.530733104758035,62.43792325056433,4430
120,5,70,20,5,527.1436734118495,-49.39927610742578,63.068423289417765,2353
60,25,70,15,5,526.8214747964498,-52.03980024884589,62.72976143918655,2557
30,30,80,20,10,526.7540885348998,-46.22664286161638,61.48957803762074,3934
30,15,60,50,3,526.4710533318998,-64.71831543465457,62.45828698553949,1798
50,15,80,30,10,525.8145389127494,-41.961896048649386,61.29032258064516,3627
50,30,80,20,5,525.2740311238501,-49.395735773204976,62.03796203796203,2002
200,25,70,15,5,524.9069591391,-54.16078608987648,62.19903691813804,2492
60,20,70,30,3,524.5766090743,-58.00368090383349,63.342318059299195,1484
200,15,80,15,10,523.475916433049,-36.33980393970312,60.70489216201999,3802
120,10,60,10,3,523.1530947887004,-56.1763161308112,63.25878594249201,1878
200,30,60,30,5,522.4214401122496,-58.04860023387063,63.21878189860497,2939
60,5,80,30,5,522.2172277960004,-42.71691311241036,62.17087587318646,1861
100,25,70,30,10,522.1176702925501,-46.82155381748649,62.43611584327087,4696
30,25,80,20,10,521.9619381062498,-45.59334259477887,61.42525174283501,3873
100,15,70,15,10,521.7328731354498,-44.98526316751276,61.67703195367788,4663
120,20,70,20,10,520.5524491436,-44.41605879037254,62.17672413793104,4640
120,25,70,30,5,520.4572917326001,-45.88796713551069,62.6639344262295,2440
30,15,80,10,5,520.4566397151499,-49.97881232464968,58.971088435374156,2352
50,5,70,50,3,520.3493496347502,-61.321213116768384,62.257617728531855,1444
120,25,80,20,10,519.5108727343502,-45.83615590328621,61.94993412384717,3795
50,30,80,50,5,519.2839798755001,-49.69577392441041,62.28391828182295,1909
60,20,80,15,10,519.2328241417501,-42.08814469157712,60.866318147871546,4017
50,30,80,20,10,518.8915127308003,-43.765573552620566,61.59178433889602,3895
100,20,70,15,3,518.0275745096001,-61.01824578502253,62.51621271076524,1542
60,15,80,50,3,517.7500733265503,-53.78870337586117,62.02643171806167,1135
50,20,70,30,5,517.1468065622001,-51.97372384293435,62.5,2424
120,30,60,10,3,516.4019645993509,-66.30710080678483,63.350515463917525,1940
50,20,70,30,10,516.0339808460502,-47.58258205953959,62.16566005176877,4636
100,25,70,15,10,515.9287887004997,-47.458631547187736,62.3485937179224,4871
60,20,70,20,5,514.9680037667001,-57.44423049306481,62.444173771822975,2463
200,30,70,20,10,513.8725260649499,-53.577081059532226,62.23121141153928,4697
200,20,80,5,5,512.2676489996007,-58.639393503888385,53.681351840675916,3314
50,20,70,15,3,512.0212249721997,-61.58836858137343,62.037637897469175,1541
30,30,80,50,5,511.91595288249994,-58.432116399274506,61.99788583509513,1892
60,30,80,15,10,511.65971234030013,-38.60076994897831,61.31617289946576,4118
60,10,70,50,5,511.36506581370054,-57.52478638790508,62.64855687606112,2356
60,5,80,50,5,511.3026129832,-47.96990297554306,62.351029252437705,1846
50,10,70,50,5,510.22752725200036,-51.82110607412733,62.45762711864407,2360
120,30,80,20,5,509.49947874199967,-65.92742817825058,61.93384223918576,1965
30,30,80,10,10,509.1338501648999,-44.78498325121075,58.840885142255004,4745
50,30,80,5,5,508.6480563414999,-53.10434539361335,53.8678712591756,3542
120,20,80,30,10,507.9197840248996,-36.92194119852806,61.50221729490022,3608
50,10,70,20,5,507.9025048258998,-50.78029700618255,62.50520183104453,2403
200,30,60,50,5,507.64941686584945,-58.05013461511521,63.186625725008525,2931
200,15,80,30,5,506.9448199594499,-57.910702928366476,61.85845488924906,1851
100,15,80,10,3,506.9352865642003,-60.647001285836474,60.42553191489362,1410
50,25,70,20,10,506.3965988823502,-46.744983409758845,62.00918964076859,4788
120,25,80,50,10,506.27359810625035,-41.79236804773552,62.082191780821915,3650
60,20,80,50,10,505.56914298174974,-40.34579637665352,61.49253731343284,3685
100,25,80,15,10,505.4985687880498,-39.15293524086445,61.11249688201546,4009
120,5,80,30,5,505.17901607430025,-59.90059355527373,62.089715536105025,1828
30,20,60,20,5,504.9639069312001,-49.82654917181334,62.804674457429044,2995
30,30,60,15,5,504.5710013063495,-54.568427983118404,62.5518341307815,3135
200,20,60,20,5,503.7342013310502,-56.05809937808388,62.78507256392536,2894
50,10,70,30,5,502.5115379312999,-53.53223400924677,62.53687315634219,2373
60,20,80,30,10,502.1790097518001,-41.844064922694955,61.465912153058476,3711
200,20,70,20,10,502.0647796667501,-54.841460976887525,62.154453707766564,4558
120,10,70,5,5,501.9087229381502,-55.058240038199955,56.59309564233163,3534
50,30,70,30,5,501.22126012954976,-49.9266212134998,62.950952573976494,2467
100,15,60,50,5,500.97969665119973,-49.60635973734841,62.50854408749146,2926
100,5,80,20,10,500.72276967409965,-50.7602115981733,61.499720201454956,3574
100,30,60,20,5,500.2450105166002,-53.46241300559819,62.582345191040844,3036
100,5,80,30,5,499.81683511225003,-56.96584753766755,62.64150943396226,1855
60,5,80,50,10,498.6600981402999,-35.47444906652698,61.69296987087518,3485
120,15,70,5,5,498.0341227212001,-54.980762510606,56.40099972229936,3601
60,25,80,30,5,497.8539360694497,-51.880587128911706,62.54526642524573,1933
100,5,60,20,3,497.8305416578987,-65.85388874900731,62.75743707093822,1748
60,25,80,15,3,496.8372314044504,-60.85649694379549,61.08022239872915,1259
60,15,70,20,3,496.7358303244999,-60.863588050250264,62.94552790854069,1487
50,10,80,10,10,495.9102621726502,-43.341179673889016,59.25250683682771,4388
120,10,80,30,10,495.7013102184999,-37.71390352962098,61.41957641671437,3494
30,30,70,20,10,495.54836572800036,-50.207343329881006,62.0507614213198,4925
60,30,80,20,10,495.0697097337506,-42.404640552576254,61.873080859774824,3908
120,15,80,15,3,494.8753127355003,-71.08262726871864,62.14915797914996,1247
50,25,70,50,10,494.6356953277997,-45.40064570121023,62.063122219868674,4721
30,30,80,20,20,493.65619644360015,-34.51811836913162,61.20759837177747,7370
200,15,80,30,3,492.42773323685,-63.92754520729728,62.19839142091153,1119
30,30,70,10,10,492.0761706236001,-49.417110316047044,61.21818181818182,5500
100,25,60,20,3,491.7840479743,-64.3530552492547,62.527352297593,1828
50,30,80,30,5,491.4501188421506,-47.613104649969515,62.150982419855225,1934
50,10,80,20,10,491.4059237347003,-45.0100303681521,61.0566448801743,3672
200,10,80,30,3,491.22035054224966,-65.008071825919,61.780575539568346,1112
50,5,80,15,10,491.1404290406997,-36.47304725712919,61.18020640381053,3779
100,10,60,20,5,490.86664980044964,-50.22859107459979,62.642684192321,2891
120,20,80,50,10,490.38171585215036,-37.04098722100817,61.49120357442055,3581
100,30,80,10,10,490.33612362685045,-44.54688593085706,59.520725388601036,4632
100,15,60,30,5,489.8722366350496,-49.601327397192314,62.5,2928
50,20,70,50,10,489.22909022984993,-47.034154546172424,62.107768881194545,4621
120,5,70,50,5,488.64435209045007,-50.93756448343084,62.915049590340665,2319
200,30,80,20,10,488.5736637853496,-46.3031472442795,61.76392219557687,3753
30,10,70,15,5,488.0762583198998,-46.79761499720701,61.95299837925445,2468
100,10,70,20,10,487.1232170581993,-50.64439928632848,61.78515362188831,4459
30,10,80,10,5,486.79240116340026,-50.80862521317591,59.337349397590366,2324
200,20,80,20,10,486.66702665810027,-46.25164374084814,61.205016357688116,3668
60,20,80,15,5,486.57138566645006,-45.82737511445185,61.31210805595755,2073
100,20,60,20,5,486.3533500367999,-50.16237001818915,62.634048257372655,2984
50,10,80,10,3,485.9020982928,-65.48791011091879,59.70670391061452,1432
120,20,80,15,10,485.2813029546504,-36.91639919642783,60.87067209775967,3928
30,25,70,30,5,484.7070167073497,-47.82830584898797,62.469733656174334,2478
30,10,70,20,5,484.1455723574997,-49.81245462802316,62.30737192836319,2401
200,20,80,30,10,483.70164734004993,-45.64689574059713,61.48231330713082,3562
100,10,70,30,10,483.35367256695037,-48.2911688779043,61.96832579185521,4420
100,10,60,50,5,483.31318994180015,-47.38985843670418,62.708333333333336,2880
100,30,60,20,3,483.2325362295996,-63.598261395255996,62.58169934640523,1836
100,10,70,50,10,482.7677293285501,-48.14820821864876,61.94148332955318,4409
30,15,70,30,5,482.75953176485035,-49.86577212794941,62.39139429044269,2417
200,15,80,20,10,481.73114160189954,-42.629177619330385,61.15267387087836,3609
50,15,80,20,10,481.2843732281003,-42.15819355592432,61.04868913857678,3738
30,25,80,15,3,481.0439926399498,-62.37015368148576,61.97957580518461,1273
200,15,70,20,10,480.92553519610004,-52.476200460693754,62.36847996418178,4467
30,10,80,50,5,480.69560665725027,-51.98109220068192,62.188515709642466,1846
120,20,60,20,10,480.56163672499963,-43.63664799832559,62.84280336977953,5579
30,5,60,30,5,479.92211428230024,-49.18609049409546,62.98701298701299,2772
30,5,60,15,5,479.75569898934964,-51.83962622350112,62.889518413597735,2824
120,30,70,20,10,479.71684799225,-44.266202521234696,62.36626809314034,4767
