RSI,SMA,Buy,Sell,Hold,MaxPos,Return,MDD,WinRate,Trades
7,20,10,70,20,5,-29.30887117547941,-54.1707706896758,48.96142433234421,337
7,20,10,70,20,10,-12.113683550953326,-31.647196702417208,49.27113702623907,343
7,20,10,70,20,20,-5.61132477129841,-17.141494408748965,49.27113702623907,343
7,20,10,70,25,3,-54.3942941715713,-74.10486142514156,49.65753424657534,292
7,20,10,70,25,5,-34.18582677762492,-59.514246244861646,50.45045045045045,333
7,20,10,70,25,10,-15.293889607720946,-35.8037510934461,50.43988269794721,341
7,20,10,70,25,20,-7.2223730599873415,-19.612298017564296,50.43988269794721,341
7,20,10,70,30,3,-50.26803986975581,-75.62896328324119,52.4822695035461,282
7,20,10,70,30,5,-36.46317745847513,-63.60390358461379,52.58358662613982,329
7,20,10,70,30,10,-13.347891697527292,-38.35339567148356,52.662721893491124,338
7,20,10,70,30,20,-5.98665416856381,-21.1459463289725,52.662721893491124,338
7,20,10,70,40,3,-31.91848467386421,-72.18202164184532,55.1094890510949,274
7,20,10,70,40,5,-13.380992163058814,-57.84568416517642,55.35168195718655,327
7,20,10,70,40,10,2.063181553699156,-34.001453545458595,55.62130177514793,338
7,20,10,70,40,20,1.8634997785573315,-18.376695737570497,55.62130177514793,338
7,20,10,70,50,3,7.5590328600097845,-61.0260704850226,57.19557195571956,271
7,20,10,70,50,5,2.0123176751678296,-50.66752588390791,56.92307692307692,325
7,20,10,70,50,10,9.619333353568749,-30.34369190873228,56.80473372781065,338
7,20,10,70,50,20,5.564850852489234,-16.152779606634088,56.80473372781065,338
7,20,10,75,5,3,-39.138606872171145,-49.7611574614237,40.294117647058826,340
7,20,10,75,5,5,-24.1580423879029,-32.74270940825545,40.114613180515754,349
7,20,10,75,5,10,-12.224570057515116,-17.66403779594517,40.114613180515754,349
7,20,10,75,5,20,-6.114772483226016,-9.152573800681434,40.114613180515754,349
7,20,10,75,10,3,-42.66792441162745,-61.42585907616179,42.90220820189275,317
7,20,10,75,10,5,-26.870766720707895,-44.40882569566417,42.565597667638485,343
7,20,10,75,10,10,-13.44172744832387,-24.949526044675206,42.31884057971014,345
7,20,10,75,10,20,-6.564562528521045,-13.227486560555166,42.31884057971014,345
7,20,10,75,15,3,-63.49988909702605,-72.49034817779263,41.333333333333336,300
7,20,10,75,15,5,-44.61619785448786,-55.142328524804974,40.773809523809526,336
7,20,10,75,15,10,-22.372089934607896,-28.878210545995948,40.869565217391305,345
7,20,10,75,15,20,-11.363647569164137,-15.427910589625604,40.869565217391305,345
7,20,10,75,20,3,-74.41523170092232,-77.47957823978527,43.83561643835616,292
7,20,10,75,20,5,-51.415385579926046,-58.90600138412708,43.54354354354354,333
7,20,10,75,20,10,-29.38524765252727,-34.49386590681854,43.567251461988306,342
7,20,10,75,20,20,-15.386455974611968,-18.886525515948698,43.567251461988306,342
7,20,10,75,25,3,-70.58453917782643,-74.77497260482525,45.55160142348754,281
7,20,10,75,25,5,-51.605849548619645,-62.37638140177077,46.03658536585366,328
7,20,10,75,25,10,-30.163259088026294,-37.271117407766994,45.588235294117645,340
7,20,10,75,25,20,-15.73961462916148,-20.363908103833257,45.588235294117645,340
7,20,10,75,30,3,-62.8167906798608,-74.18779701179156,47.77777777777778,270
7,20,10,75,30,5,-48.87058319189242,-66.30789712424271,48.45679012345679,324
7,20,10,75,30,10,-23.702779902355253,-37.84438244984858,48.07121661721068,337
7,20,10,75,30,20,-12.118867815654276,-20.702939278718674,48.07121661721068,337
7,20,10,75,40,3,-69.73392580533158,-75.50047004453823,49.6124031007752,258
7,20,10,75,40,5,-44.54771661216969,-61.36212864289013,50.470219435736674,319
7,20,10,75,40,10,-23.046178578261944,-37.78487168946188,50.0,336
7,20,10,75,40,20,-11.802075657457756,-20.754811156929044,50.0,336
7,20,10,75,50,3,-40.206994892796246,-63.347246992515096,53.515625,256
7,20,10,75,50,5,-24.536399354898187,-53.69066257985822,53.18471337579618,314
7,20,10,75,50,10,-11.112953861698937,-33.36537521936207,52.67857142857143,336
7,20,10,75,50,20,-5.097296991975542,-17.940263930305395,52.67857142857143,336
7,20,10,80,5,3,-39.29381164865553,-49.28994371495234,40.294117647058826,340
7,20,10,80,5,5,-24.300894723319143,-32.35227619242893,40.114613180515754,349
7,20,10,80,5,10,-12.294961708576713,-17.40514283799282,40.114613180515754,349
7,20,10,80,5,20,-6.175942159882797,-9.014035687929093,40.114613180515754,349
7,20,10,80,10,3,-37.49343903764003,-61.26290620657955,42.90220820189275,317
7,20,10,80,10,5,-26.01318992666972,-44.2688651403197,41.98250728862974,343
7,20,10,80,10,10,-12.91955979656062,-24.878245653539434,41.73913043478261,345
7,20,10,80,10,20,-6.274748861758395,-13.178669789046966,41.73913043478261,345
7,20,10,80,15,3,-59.21499442902631,-71.16136873910108,40.468227424749166,299
7,20,10,80,15,5,-44.7710476261255,-55.71672913380796,39.285714285714285,336
7,20,10,80,15,10,-22.346275610810896,-29.33466552502634,39.42028985507247,345
7,20,10,80,15,20,-11.393557422581257,-15.689554860727533,39.42028985507247,345
7,20,10,80,20,3,-70.55632821670217,-74.5737873195668,42.1602787456446,287
7,20,10,80,20,5,-52.071604056409846,-58.75414778493844,41.44144144144144,333
7,20,10,80,20,10,-29.786462727793705,-35.369099884036096,41.348973607038126,341
7,20,10,80,20,20,-15.660376167620061,-19.416380584346385,41.348973607038126,341
7,20,10,80,25,3,-69.1191240683062,-74.19088497715386,43.542435424354245,271
7,20,10,80,25,5,-57.51133893486012,-65.29912318774414,43.11926605504588,327
7,20,10,80,25,10,-32.51188641038028,-39.497474726842796,42.772861356932154,339
7,20,10,80,25,20,-17.076228035422712,-21.84018590561317,42.772861356932154,339
7,20,10,80,30,3,-56.140588360941294,-70.95470684497957,45.38461538461539,260
7,20,10,80,30,5,-52.29585566045698,-68.81954991704497,45.17133956386293,321
7,20,10,80,30,10,-25.052708936540334,-41.10937924635506,44.642857142857146,336
7,20,10,80,30,20,-12.769704039132213,-22.62671376574603,44.642857142857146,336
7,20,10,80,40,3,-70.51605188503314,-77.45296638886502,47.77327935222672,247
7,20,10,80,40,5,-34.762374440443786,-60.3707171348923,49.201277955271564,313
7,20,10,80,40,10,-19.683930976008913,-36.97451316704941,48.059701492537314,335
7,20,10,80,40,20,-9.828891056180478,-20.13644442967991,48.059701492537314,335
7,20,10,80,50,3,-4.3258845577930805,-52.136649276141945,55.00000000000001,240
7,20,10,80,50,5,17.86219110957323,-48.92828772218025,54.87012987012987,308
7,20,10,80,50,10,4.202355252317602,-30.671297811156407,52.83582089552239,335
7,20,10,80,50,20,2.750051096297268,-16.18866675358366,52.83582089552239,335
7,20,15,55,5,3,-23.285374157593218,-46.41399105314401,47.19101123595505,623
7,20,15,55,5,5,-9.160329931883126,-30.651531537144454,47.74774774774775,666
7,20,15,55,5,10,-5.709367721364389,-16.86262449328494,47.25925925925926,675
7,20,15,55,5,20,-2.455077970570818,-8.733608984929049,47.25925925925926,675
7,20,15,55,10,3,-35.000994943599316,-48.3368840066569,53.13059033989267,559
7,20,15,55,10,5,-12.770087246422301,-41.018721053134065,52.58215962441315,639
7,20,15,55,10,10,0.2375812650077025,-23.251512594970674,52.64750378214826,661
7,20,15,55,10,20,0.6388739453160541,-12.219026099634473,52.702702702702695,666
7,20,15,55,15,3,59.09403784984795,-44.17413514610058,59.925093632958806,534
7,20,15,55,15,5,19.308892609317073,-37.23051891567265,58.615136876006446,621
7,20,15,55,15,10,24.21760742195964,-21.77568789339107,59.09090909090909,660
7,20,15,55,15,20,11.389216662971657,-11.353010604401062,59.15915915915916,666
7,20,15,55,20,3,34.27095263364268,-49.43147202162047,62.643678160919535,522
7,20,15,55,20,5,6.442693792074916,-43.569600504254005,61.50081566068516,613
7,20,15,55,20,10,13.423394618869366,-25.550192161767583,61.76024279210925,659
7,20,15,55,20,20,6.7419328348134355,-13.47895150653853,61.897590361445786,664
7,20,15,55,25,3,26.57049012212671,-53.919949757468544,63.12741312741312,518
7,20,15,55,25,5,-1.1140512989308848,-49.13475734139277,62.091503267973856,612
7,20,15,55,25,10,7.871931328025172,-30.09694131350872,62.2154779969651,659
7,20,15,55,25,20,4.0178679067873535,-15.972378941240834,62.44343891402715,663
7,20,15,55,30,3,6.712564215513761,-62.98237280299466,63.13725490196078,510
7,20,15,55,30,5,-10.323770984493663,-55.39131080231693,61.967213114754095,610
7,20,15,55,30,10,2.273031750977106,-35.55713397084197,62.31003039513677,658
7,20,15,55,30,20,1.6192320209069022,-19.09045268933773,62.53776435045317,662
7,20,15,55,40,3,27.88574585806156,-62.776110685953704,63.116370808678504,507
7,20,15,55,40,5,2.2959469977696934,-54.835092994374676,62.00657894736842,608
7,20,15,55,40,10,14.27827897656282,-34.73468014986902,62.462006079027354,658
7,20,15,55,40,20,7.056463006102676,-18.571400260772887,62.688821752265866,662
7,20,15,55,50,3,51.7316570005101,-58.74896325163241,63.116370808678504,507
7,20,15,55,50,5,16.03286481648931,-52.302270790892294,62.00657894736842,608
7,20,15,55,50,10,21.941528101620623,-32.94387788020074,62.462006079027354,658
7,20,15,55,50,20,10.641173092170032,-17.505242736479172,62.688821752265866,662
7,20,15,60,5,3,-24.220166823199374,-46.90708064207955,46.70947030497592,623
7,20,15,60,5,5,-10.96641297471368,-32.17457768496421,47.21804511278195,665
7,20,15,60,5,10,-7.20199252476873,-17.781069978157063,46.666666666666664,675
7,20,15,60,5,20,-3.242216419126376,-9.246337370438145,46.666666666666664,675
7,20,15,60,10,3,-35.43723242135294,-50.43683205169805,50.54545454545455,550
7,20,15,60,10,5,-15.713979422201307,-40.280453189437786,50.23547880690737,637
7,20,15,60,10,10,-5.887044036288202,-23.622249480444143,49.92435703479576,661
7,20,15,60,10,20,-2.4468374612564903,-12.420129038151405,49.849849849849846,666
7,20,15,60,15,3,6.668472338832476,-46.720655506064816,56.37065637065637,518
7,20,15,60,15,5,19.234231505531852,-38.52671664936359,55.93495934959349,615
7,20,15,60,15,10,17.128891463187546,-23.490984649104153,55.84218512898331,659
7,20,15,60,15,20,7.22199008104174,-12.331472368062654,55.55555555555556,666
7,20,15,60,20,3,4.987784307122145,-50.440493812444366,60.63618290258449,503
7,20,15,60,20,5,-7.4392559277126065,-47.404317464666754,59.240924092409244,606
7,20,15,60,20,10,3.766622358053673,-28.71889200288717,59.27051671732523,658
7,20,15,60,20,20,1.5422242751174986,-15.326540901497134,59.125188536953246,663
7,20,15,60,25,3,-8.442137453344156,-58.46418477867481,61.1336032388664,494
7,20,15,60,25,5,0.05307194524624137,-50.74635219478956,60.63651591289783,597
7,20,15,60,25,10,7.010038952101594,-32.49014121761973,60.48632218844985,658
7,20,15,60,25,20,2.984103538497296,-17.426154855223004,60.514372163388806,661
7,20,15,60,30,3,-15.408240877546653,-68.50572660605673,61.855670103092784,485
7,20,15,60,30,5,-5.5352471624945725,-55.58603289515638,61.14864864864865,592
7,20,15,60,30,10,0.23675117025163672,-38.339120458319634,60.97560975609756,656
7,20,15,60,30,20,-0.06049026825974968,-20.854885556112162,61.001517450682854,659
7,20,15,60,40,3,31.627979211193026,-67.98840003582852,62.421711899791234,479
7,20,15,60,40,5,19.137984407285913,-56.02036102823258,61.73469387755102,588
7,20,15,60,40,10,16.89104941942514,-38.38382822567936,61.4329268292683,656
7,20,15,60,40,20,7.650139273197731,-20.846557120364228,61.45675265553869,659
7,20,15,60,50,3,52.17937149346887,-64.23173321998961,62.34309623430963,478
7,20,15,60,50,5,35.533191300648625,-53.33752231492541,61.6695059625213,587
7,20,15,60,50,10,24.019480225389643,-36.49557002052713,61.4329268292683,656
7,20,15,60,50,20,10.876754245598242,-19.654360525241575,61.45675265553869,659
7,20,15,65,5,3,-10.450533937440799,-47.66272068352705,46.601941747572816,618
7,20,15,65,5,5,-0.9834984575876726,-32.54088690897908,47.067669172932334,665
7,20,15,65,5,10,-1.9512351145230866,-18.000531938470477,46.51851851851852,675
7,20,15,65,5,20,-0.4891721431225293,-9.356219349943142,46.51851851851852,675
7,20,15,65,10,3,-5.610546371059899,-52.05140102896492,48.148148148148145,540
7,20,15,65,10,5,3.8928314555795485,-40.18469969731569,48.335974643423135,631
7,20,15,65,10,10,3.8497854979138824,-25.003034003036284,47.806354009077154,661
7,20,15,65,10,20,2.536503259912193,-13.197660679811262,47.5975975975976,666
7,20,15,65,15,3,1.8315587725345805,-52.909636137900776,52.48508946322068,503
7,20,15,65,15,5,30.44905198249641,-38.37043866843074,52.55354200988468,607
7,20,15,65,15,10,25.917818297782812,-24.852184097539357,52.20030349013657,659
7,20,15,65,15,20,11.142635802128066,-12.998492707784962,51.80180180180181,666
7,20,15,65,20,3,5.102114634451449,-56.712980060494914,56.666666666666664,480
7,20,15,65,20,5,1.759625242877072,-47.35348519539044,55.72390572390572,594
7,20,15,65,20,10,13.15241749234859,-30.244598051228326,55.77507598784195,658
7,20,15,65,20,20,6.101330544212535,-16.189817429350654,55.5052790346908,663
7,20,15,65,25,3,-5.90461671892637,-58.96187298541573,57.81584582441114,467
7,20,15,65,25,5,17.026688635040887,-50.08724768613858,57.77777777777777,585
7,20,15,65,25,10,16.43484219173237,-35.12668635992537,57.29483282674772,658
7,20,15,65,25,20,6.360701035370497,-18.994063691091352,57.29483282674772,658
7,20,15,65,30,3,-5.837123869272942,-66.6205052224672,59.694989106753816,459
7,20,15,65,30,5,16.885413266924253,-55.55021676753731,58.82352941176471,578
7,20,15,65,30,10,11.447056633316555,-41.86353411133804,58.231707317073166,656
7,20,15,65,30,20,4.308748900433046,-23.02777696703854,58.231707317073166,656
7,20,15,65,40,3,37.91746691472733,-64.77951779556955,60.49107142857143,448
7,20,15,65,40,5,51.881181028767884,-57.36147616423206,59.44055944055944,572
7,20,15,65,40,10,30.761604707954106,-42.06183581214126,58.993902439024396,656
7,20,15,65,40,20,12.626196934908872,-23.14988871083731,58.993902439024396,656
7,20,15,65,50,3,75.85722720371481,-61.797938342973325,60.449438202247194,445
7,20,15,65,50,5,90.60814506167382,-52.72907461754599,59.64912280701754,570
7,20,15,65,50,10,45.56538333476754,-38.980150199011106,59.14634146341463,656
7,20,15,65,50,20,18.9107577075605,-21.149928007842494,59.14634146341463,656
7,20,15,70,5,3,-7.627909448646797,-49.49999593904117,45.94155844155844,616
7,20,15,70,5,5,3.2061432700991377,-33.97922912284569,46.616541353383454,665
7,20,15,70,5,10,0.23580799350135795,-18.88155203440824,46.074074074074076,675
7,20,15,70,5,20,0.6171836439301304,-9.845029745168782,46.074074074074076,675
7,20,15,70,10,3,-9.078575809878942,-53.84609811418969,46.62921348314607,534
7,20,15,70,10,5,-13.025376955677359,-43.99314775648742,46.25199362041467,627
7,20,15,70,10,10,-2.898779102668869,-26.474148016740884,45.99092284417549,661
7,20,15,70,10,20,-0.8731309354706562,-14.0533857948645,45.7957957957958,666
7,20,15,70,15,3,2.9259079326021453,-55.94562318555866,49.49290060851927,493
7,20,15,70,15,5,13.256610046714744,-42.226158775555604,49.750415973377706,601
7,20,15,70,15,10,13.881576361552295,-27.313466768296284,49.24012158054711,658
7,20,15,70,15,20,5.541109935237265,-14.442084873338699,48.7987987987988,666
7,20,15,70,20,3,10.277599753315059,-59.32531609683795,53.104925053533194,467
7,20,15,70,20,5,-5.339753650010692,-49.09213673069029,53.082191780821915,584
7,20,15,70,20,10,-1.4031429746130364,-32.794760513288104,52.207001522070016,657
7,20,15,70,20,20,-0.5673277857947912,-17.66934144640472,52.03619909502263,663
7,20,15,70,25,3,-37.43261878219104,-73.15086897093566,53.55555555555556,450
7,20,15,70,25,5,-4.3451133172859535,-51.53043625469438,55.008787346221446,569
7,20,15,70,25,10,-2.462061984277708,-34.194762128444154,53.89312977099237,655
7,20,15,70,25,20,-3.8840581969701082,-19.255684026905865,53.799392097264445,658
7,20,15,70,30,3,-32.00236276107973,-73.08786051233436,55.73394495412845,436
7,20,15,70,30,5,9.508211282209666,-52.198767751213204,57.04099821746881,561
7,20,15,70,30,10,6.839207800246472,-38.41760476237939,56.06758832565284,651
7,20,15,70,30,20,1.5483177627004574,-21.57788468425341,56.030534351145036,655
7,20,15,70,40,3,-8.672476942534713,-67.57626336978252,57.756563245823386,419
7,20,15,70,40,5,28.119177827388285,-53.387880207708335,58.620689655172406,551
7,20,15,70,40,10,33.703917095956506,-38.130423156427156,57.99999999999999,650
7,20,15,70,40,20,12.560968033153053,-21.416594854737394,57.86259541984733,655
7,20,15,70,50,3,45.32084285999949,-59.70160008580871,59.66183574879227,414
7,20,15,70,50,5,65.82241106716408,-47.5320118175419,59.27272727272728,550
7,20,15,70,50,10,45.13569464231413,-34.47607537346188,58.57805255023184,647
7,20,15,70,50,20,18.717859659819936,-18.853354397133042,58.473282442748086,655
7,20,15,75,5,3,4.751623783421066,-49.393165121474894,45.94155844155844,616
7,20,15,75,5,5,11.656086575169077,-33.76096978934862,46.616541353383454,665
7,20,15,75,5,10,4.370376123202879,-18.749587861253488,46.074074074074076,675
7,20,15,75,5,20,2.7376123024198895,-9.77447704785048,46.074074074074076,675
7,20,15,75,10,3,22.68192292306597,-50.26549561583157,46.90431519699813,533
7,20,15,75,10,5,-3.6907581417178204,-44.15285095401715,45.846645367412144,626
7,20,15,75,10,10,-2.6954071728153672,-27.594038690124485,45.38577912254161,661
7,20,15,75,10,20,-0.7330125656122011,-14.68626637777017,45.19519519519519,666
7,20,15,75,15,3,-7.729808382655223,-50.76747884411896,46.98544698544699,481
7,20,15,75,15,5,-13.944250018675175,-44.3182779756213,46.36209813874789,591
7,20,15,75,15,10,-2.0656811276179687,-29.505959514848634,46.03658536585366,656
7,20,15,75,15,20,-1.3624095582479567,-15.768664717295108,45.7957957957958,666
7,20,15,75,20,3,-45.21025261693964,-58.05577040467374,49.107142857142854,448
7,20,15,75,20,5,-39.51635292671206,-51.17113543412538,48.23321554770318,566
7,20,15,75,20,10,-23.633475246920497,-38.1087511254742,47.54601226993865,652
7,20,15,75,20,20,-10.854870228721946,-20.92431781788252,47.583081570996974,662
7,20,15,75,25,3,-46.84375928519871,-70.95013390089882,51.4018691588785,428
7,20,15,75,25,5,-39.05705888887192,-52.79812498089535,50.27223230490018,551
7,20,15,75,25,10,-24.338837973280224,-40.98978738784441,49.46070878274268,649
7,20,15,75,25,20,-13.673426871083317,-23.24338221947887,49.467275494672755,657
7,20,15,75,30,3,-46.747907571341365,-68.67081069384685,52.926829268292686,410
7,20,15,75,30,5,-25.706136375106837,-52.63187935175876,52.865064695009245,541
7,20,15,75,30,10,-13.938019199413866,-45.52048126685331,52.24806201550387,645
7,20,15,75,30,20,-5.242432856776924,-25.725241609978333,52.44648318042814,654
7,20,15,75,40,3,-17.442374742943045,-69.03815385398013,55.26992287917738,389
7,20,15,75,40,5,-14.099695713628545,-56.21401499553498,54.15860735009671,517
7,20,15,75,40,10,-5.018862306146154,-46.59712873487204,53.58255451713395,642
7,20,15,75,40,20,-0.625705518734665,-26.507157771077793,53.751914241960186,653
7,20,15,75,50,3,-20.27954634220861,-65.74650566721854,57.06666666666666,375
7,20,15,75,50,5,-1.962869731443373,-49.36003653948425,56.14035087719298,513
7,20,15,75,50,10,5.12190666304253,-41.66866589009181,55.10204081632652,637
7,20,15,75,50,20,7.119277089973153,-23.550337615401624,55.4364471669219,653
7,20,15,80,5,3,14.159824641287244,-47.64243328232817,45.77922077922078,616
7,20,15,80,5,5,17.65735961269104,-32.50306199813951,46.46616541353383,665
7,20,15,80,5,10,7.201991193726531,-17.973489531236254,45.925925925925924,675
7,20,15,80,5,20,4.157721483192267,-9.339153641033235,45.925925925925924,675
7,20,15,80,10,3,49.35073837120847,-48.21514574190509,46.12476370510397,529
7,20,15,80,10,5,5.2858623493198476,-42.29709497811703,45.20766773162939,626
7,20,15,80,10,10,2.147326750049827,-26.365537030020096,44.78063540090771,661
7,20,15,80,10,20,1.827221898543896,-13.968956165597868,44.5945945945946,666
7,20,15,80,15,3,12.394282635187714,-47.80370087389506,45.87737843551797,473
7,20,15,80,15,5,-2.988183363436714,-41.06942667155837,45.42372881355932,590
7,20,15,80,15,10,3.7445300487185307,-27.654206770891243,44.96951219512195,656
7,20,15,80,15,20,2.143535640133032,-14.588548953739592,44.74474474474475,666
7,20,15,80,20,3,-25.88254749974398,-57.705249069119525,47.81609195402299,435
7,20,15,80,20,5,-42.24463388237505,-51.53337960929241,46.0573476702509,558
7,20,15,80,20,10,-20.063597192027505,-37.00508624198506,46.012269938650306,652
7,20,15,80,20,20,-8.236512520568873,-20.098543536843586,45.99092284417549,661
7,20,15,80,25,3,-41.87600851119696,-72.56336895688187,50.49019607843137,408
7,20,15,80,25,5,-44.26397628451758,-57.011700580371595,48.608534322820034,539
7,20,15,80,25,10,-23.47346990468916,-41.62146518198218,47.76579352850539,649
7,20,15,80,25,20,-12.380764612600581,-23.39024143881304,47.71341463414634,656
7,20,15,80,30,3,-23.93398657148744,-61.72939014497537,50.6426735218509,389
7,20,15,80,30,5,-23.651758175742355,-54.205284533865296,50.476190476190474,525
7,20,15,80,30,10,-9.350542343606127,-45.43278543670514,49.4556765163297,643
7,20,15,80,30,20,-2.800370494299309,-25.375156218929746,49.5398773006135,652
7,20,15,80,40,3,-13.345325425866083,-65.48985900358005,51.68539325842697,356
7,20,15,80,40,5,-1.0919203467521177,-52.373010989345005,52.81124497991968,498
7,20,15,80,40,10,7.52250133096557,-42.59884333259918,50.943396226415096,636
7,20,15,80,40,20,5.874838732618848,-23.444544470236515,50.9984639016897,651
7,20,15,80,50,3,-10.324541886026939,-63.141092748325555,55.362318840579704,345
7,20,15,80,50,5,36.92758885380738,-46.02988054871133,56.46817248459959,487
7,20,15,80,50,10,25.85092195923697,-39.756506012573176,54.066985645933016,627
7,20,15,80,50,20,17.454061318263104,-21.613711051195125,54.377880184331794,651
7,20,20,55,5,3,-55.80328383129479,-60.98720217909121,47.37344794651385,1047
7,20,20,55,5,5,-35.03022423099744,-38.77365945957904,47.19665271966527,1195
7,20,20,55,5,10,-26.666240104777728,-29.258952447048543,46.64536741214057,1252
7,20,20,55,5,20,-14.552833103008089,-16.083626167820857,46.52833200319234,1253
7,20,20,55,10,3,-74.22107075346761,-75.51096995321132,53.542392566782816,861
7,20,20,55,10,5,-51.9187173077007,-54.12637300033618,53.425925925925924,1080
7,20,20,55,10,10,-25.76881356024423,-29.259391776128158,53.25638911788953,1213
7,20,20,55,10,20,-12.20085764780363,-17.47552366258375,53.22448979591837,1225
7,20,20,55,15,3,-7.418908204042407,-49.25035650227992,60.69651741293532,804
7,20,20,55,15,5,17.98505653553042,-45.351409205451425,60.211946050096344,1038
7,20,20,55,15,10,22.3011846267704,-26.47131514831438,60.05004170141785,1199
7,20,20,55,15,20,12.069327331620894,-13.74207145293955,60.06546644844517,1222
7,20,20,55,20,3,-33.416007589834365,-60.65436671336046,61.917098445595855,772
7,20,20,55,20,5,14.908932000957797,-42.477613772911916,62.327416173570015,1014
7,20,20,55,20,10,13.780278067731079,-26.242994574945495,62.04869857262805,1191
7,20,20,55,20,20,9.018983111060175,-13.682889345061424,61.91646191646192,1221
7,20,20,55,25,3,-41.14532414197903,-68.11705608044632,62.03208556149733,748
7,20,20,55,25,5,-0.8140763849906363,-52.18101504251009,62.7,1000
7,20,20,55,25,10,13.225996758195846,-31.09684854936125,62.573591253153914,1189
7,20,20,55,25,20,8.669272884699385,-16.511861435939576,62.459016393442624,1220
7,20,20,55,30,3,-40.36874825339668,-71.36737357113384,62.07366984993179,733
7,20,20,55,30,5,-3.5229280610783675,-53.64868762215891,62.51266464032421,987
7,20,20,55,30,10,12.099436151234011,-34.79432170807565,62.62626262626263,1188
7,20,20,55,30,20,8.383800704402455,-18.503795606939402,62.510254306808854,1219
7,20,20,55,40,3,7.444407146340404,-63.66295030952175,62.27709190672154,729
7,20,20,55,40,5,27.89963449784205,-50.98505409652236,62.70325203252033,984
7,20,20,55,40,10,30.585437366448275,-32.282321676290586,62.763268744734624,1187
7,20,20,55,40,20,16.266734716934515,-16.998527446891647,62.59228876127973,1219
7,20,20,55,50,3,12.721835995536424,-62.66584057146907,62.17331499312242,727
7,20,20,55,50,5,40.624114541143584,-48.90404216755745,62.70325203252033,984
7,20,20,55,50,10,40.23763255615365,-31.068182559412755,62.763268744734624,1187
7,20,20,55,50,20,20.440223946108183,-16.265175195930045,62.59228876127973,1219
7,20,20,60,5,3,-57.46503963140979,-61.07668346870289,46.78194044188281,1041
7,20,20,60,5,5,-35.84344255210833,-42.69225057329835,46.470588235294116,1190
7,20,20,60,5,10,-26.17738770631597,-29.277173273418438,45.926517571884986,1252
7,20,20,60,5,20,-14.141624957834619,-15.968996711480218,45.81005586592179,1253
7,20,20,60,10,3,-76.67001910367995,-77.59187534599306,51.126927639383155,843
7,20,20,60,10,5,-53.41926858962525,-57.19199506153942,50.89034676663543,1067
7,20,20,60,10,10,-27.552802285838453,-33.38069324023837,50.57755775577558,1212
7,20,20,60,10,20,-13.785138329150126,-17.860890688171988,50.44897959183674,1225
7,20,20,60,15,3,-17.16602363060382,-54.731204639923114,58.24742268041238,776
7,20,20,60,15,5,11.794427037667067,-45.62096238013823,57.692307692307686,1014
7,20,20,60,15,10,14.114401442772317,-27.55921372706688,56.93979933110368,1196
7,20,20,60,15,20,8.20342085484529,-15.086448362163834,56.87397708674305,1222
7,20,20,60,20,3,-64.63721768075452,-76.40341499244437,59.78112175102599,731
7,20,20,60,20,5,-33.75019662974464,-58.91548536596643,59.693877551020414,980
7,20,20,60,20,10,-9.931052930603679,-34.50685693809235,59.07172995780591,1185
7,20,20,60,20,20,-2.4807157858859563,-18.650718239822,59.01639344262295,1220
7,20,20,60,25,3,-61.861363501314884,-77.0087805516618,60.97560975609756,697
7,20,20,60,25,5,-38.24620292557416,-65.94798193631858,60.924369747899156,952
7,20,20,60,25,10,-9.759455942640683,-41.694036160453905,60.40609137055838,1182
7,20,20,60,25,20,-0.8684910660272216,-22.59974798549774,60.42692939244664,1218
7,20,20,60,30,3,-57.579533580144606,-76.91153842398553,61.1764705882353,680
7,20,20,60,30,5,-31.922577087308312,-66.32915429609801,61.111111111111114,936
7,20,20,60,30,10,-9.337178319026707,-44.034120559418405,60.851063829787236,1175
7,20,20,60,30,20,-0.8211191263223894,-24.72983807348491,60.773026315789465,1216
7,20,20,60,40,3,-27.26207681930566,-69.5841118038003,61.82634730538922,668
7,20,20,60,40,5,-22.83100624221547,-64.18255543685586,61.328976034858385,918
7,20,20,60,40,10,6.518652690839022,-43.61494230208536,61.29582267689685,1173
7,20,20,60,40,20,6.174993248220417,-24.36440306277061,61.15226337448559,1215
7,20,20,60,50,3,-27.71533717725768,-69.11221213866992,61.596385542168676,664
7,20,20,60,50,5,-17.634508220723788,-63.00541380803134,61.35371179039302,916
7,20,20,60,50,10,12.640588413717936,-44.636127667712536,61.348122866894194,1172
7,20,20,60,50,20,9.583945820139995,-24.768375517685328,61.15226337448559,1215
7,20,20,65,5,3,-53.337385650591074,-58.11298685949797,46.504854368932044,1030
7,20,20,65,5,5,-37.292813145142546,-43.020359913668536,45.9915611814346,1185
7,20,20,65,5,10,-26.238864269685656,-29.163521919889217,45.44728434504792,1252
7,20,20,65,5,20,-14.181417761287552,-15.904834226777057,45.33120510774142,1253
7,20,20,65,10,3,-67.0114334580648,-72.49973592617287,48.60606060606061,825
7,20,20,65,10,5,-52.76680352849014,-61.92689986176237,48.38095238095238,1050
7,20,20,65,10,10,-15.697661971708389,-36.59114780878655,48.637489677952104,1211
7,20,20,65,10,20,-9.210973706905323,-19.87206222282056,48.40816326530612,1225
7,20,20,65,15,3,-20.860257483951028,-59.70604524615864,55.25965379494008,751
7,20,20,65,15,5,-8.002799222413092,-51.981082713898765,54.462474645030426,986
7,20,20,65,15,10,24.286541532348682,-28.779560932269288,53.94957983193277,1190
